contract,token_id,group,status
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548892,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548894,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548895,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548896,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548897,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548900,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548902,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548903,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548904,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548906,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548907,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548908,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548912,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548913,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548915,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548916,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548917,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548918,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548919,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548922,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548925,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548926,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548929,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548931,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548932,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548933,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548935,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548938,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548940,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548941,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548942,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548943,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548946,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548947,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548949,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548950,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548951,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548952,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548953,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548954,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548955,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548957,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548958,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548960,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548963,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548965,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548966,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548970,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548971,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548972,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548975,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548977,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548979,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548980,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548982,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548984,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548986,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548987,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548988,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548989,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548991,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548992,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548994,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548995,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548996,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548997,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548998,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412548999,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549000,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549002,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549006,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549007,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549009,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549010,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549011,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549012,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549013,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549014,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549016,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549017,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549022,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549023,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549024,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549025,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549026,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549027,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549028,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549030,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549031,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549032,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549034,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549035,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549036,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549038,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549039,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549040,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549041,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549042,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549043,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549044,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549045,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549046,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549047,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549048,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549049,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549050,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549051,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549052,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412549053,fixed:goal2,Item
